Time,RigidBody,x,y,z,qx,qy,qz,qw,pattern,case_id
1749908877,ST_A,0.130414397,-0.140840366,1.721433759,-0.024217179,-0.094864711,-0.402926743,0.909980297,"[1, 0, 1, 0]",5
1749908877,ST_B,0.199451819,-0.069512375,1.733273745,0.028667582,0.050511498,-0.156279996,0.986003697,"[1, 0, 1, 0]",5
1749908877,ST_D,0.044533957,-0.057120804,1.692191362,0.372386694,0.129483178,0.068640292,0.916433692,"[1, 0, 1, 0]",5
1749908877,snake_tip,0.19856745,-0.113494135,1.223502994,-0.119655132,-0.259816021,-0.256468922,0.923256218,"[1, 0, 1, 0]",5
1749908877,ST_C,0.186711878,0.012211041,1.707662582,0.159156516,-0.046377804,-0.272537947,0.947755992,"[1, 0, 1, 0]",5
1749908877,ST_A,0.125456259,-0.14082928,1.722486019,-0.028698752,-0.114389874,-0.45063445,0.884884179,"[1, 0, 1, 0]",5
1749908877,ST_B,0.199113801,-0.065982431,1.731260896,-0.018392546,0.061418731,-0.119639419,0.990745068,"[1, 0, 1, 0]",5
1749908877,ST_D,0.044477366,-0.057113755,1.692177534,0.364720255,0.126707226,0.0667262,0.920039058,"[1, 0, 1, 0]",5
1749908877,snake_tip,0.183439851,-0.119135827,1.218800783,-0.146452278,-0.20078215,-0.262664795,0.93233335,"[1, 0, 1, 0]",5
1749908877,ST_C,0.186800241,0.012323761,1.707784295,0.15900813,-0.046775743,-0.271620154,0.94802469,"[1, 0, 1, 0]",5
1749908877,ST_A,0.126018569,-0.140818611,1.723699212,-0.062666595,-0.062510118,-0.424284399,0.901192605,"[1, 0, 1, 0]",5
1749908877,ST_B,0.199263588,-0.062623478,1.725897074,-0.040892735,0.059397485,-0.083625212,0.993884504,"[1, 0, 1, 0]",5
1749908877,ST_D,0.044630125,-0.057121046,1.692184806,0.365486711,0.12513189,0.067762919,0.919874847,"[1, 0, 1, 0]",5
1749908877,snake_tip,0.154492497,-0.125002414,1.213921189,-0.181248441,-0.120809138,-0.268055022,0.938456595,"[1, 0, 1, 0]",5
1749908877,ST_C,0.186598346,0.012272635,1.707926631,0.156857535,-0.047145329,-0.271978766,0.948261857,"[1, 0, 1, 0]",5
1749908877,ST_A,0.130180717,-0.141579911,1.723349094,-0.052301139,-0.066929132,-0.393277079,0.915487945,"[1, 0, 1, 0]",5
1749908877,ST_B,0.199080288,-0.061766922,1.718351603,0.024254492,0.048883907,-0.07937979,0.995349705,"[1, 0, 1, 0]",5
1749908877,ST_D,0.044429127,-0.057183214,1.692166805,0.370945185,0.125138238,0.069937311,0.917523205,"[1, 0, 1, 0]",5
1749908877,snake_tip,0.118048392,-0.127368897,1.211628675,-0.209566563,-0.051112041,-0.270540744,0.938230813,"[1, 0, 1, 0]",5
1749908877,ST_C,0.186531812,0.012166402,1.707846522,0.156063512,-0.04777972,-0.272045463,0.948342025,"[1, 0, 1, 0]",5
1749908877,ST_A,0.126799896,-0.141734377,1.722184181,-0.020119734,-0.106198393,-0.431868434,0.895436645,"[1, 0, 1, 0]",5
1749908877,ST_B,0.200221255,-0.065437593,1.710827112,0.098037332,0.044961188,-0.128869563,0.985778689,"[1, 0, 1, 0]",5
1749908877,ST_D,0.044346068,-0.057190765,1.692275643,0.373906165,0.127090216,0.070552826,0.916004717,"[1, 0, 1, 0]",5
1749908878,snake_tip,0.085328296,-0.125011802,1.211855292,-0.224419102,0.01963152,-0.271449149,0.935716867,"[1, 0, 1, 0]",5
1749908878,ST_C,0.186443672,0.011945852,1.707777619,0.15716356,-0.046342973,-0.271456093,0.948400497,"[1, 0, 1, 0]",5
1749908878,ST_A,0.130409434,-0.141715884,1.720864534,-0.007001817,-0.119416587,-0.408083647,0.905073702,"[1, 0, 1, 0]",5
1749908878,ST_B,0.199242324,-0.073579222,1.703672528,0.07514786,0.052625712,-0.205411419,0.974366188,"[1, 0, 1, 0]",5
1749908878,ST_D,0.044197574,-0.057243273,1.6922611,0.364840895,0.124466509,0.067011937,0.920276344,"[1, 0, 1, 0]",5
1749908878,snake_tip,0.060503516,-0.109447129,1.211758137,-0.211969152,0.067568146,-0.263157159,0.938750207,"[1, 0, 1, 0]",5
1749908878,ST_C,0.18643111,0.011779608,1.707782865,0.161315635,-0.048261575,-0.271960974,0.947462559,"[1, 0, 1, 0]",5
1749908878,ST_A,0.130524784,-0.141768306,1.719911456,-0.011828819,-0.1229036,-0.399062574,0.908572495,"[1, 0, 1, 0]",5
1749908878,ST_B,0.186762199,-0.102361545,1.679489374,0.098591469,0.180293664,-0.547890186,0.810919464,"[1, 0, 1, 0]",5
1749908878,ST_D,0.040357389,-0.062862419,1.6871773,0.28915143,-0.058693595,0.1201334,0.947899997,"[1, 0, 1, 0]",5
1749908878,snake_tip,0.104989037,-0.103314936,1.205682397,-0.181467235,0.023886234,-0.273209572,0.944380999,"[1, 0, 1, 0]",5
1749908878,ST_C,0.186578959,0.012084044,1.708434939,0.162094116,-0.052918516,-0.272689164,0.946871579,"[1, 0, 1, 0]",5
1749908878,ST_A,0.131337002,-0.140922382,1.717530489,-0.000699728,-0.138633832,-0.393957257,0.908613145,"[1, 0, 1, 0]",5
1749908878,ST_B,0.192008451,-0.097438402,1.67837286,0.173165277,0.167660847,-0.474571645,0.846572757,"[1, 0, 1, 0]",5
1749908878,ST_D,0.047731124,-0.050745931,1.706489801,0.27154246,0.075197987,-0.023043334,0.959207475,"[1, 0, 1, 0]",5
1749908878,snake_tip,0.123188943,-0.103978485,1.205231786,-0.165521085,0.002439193,-0.275011063,0.947082698,"[1, 0, 1, 0]",5
1749908878,ST_C,0.186506048,0.012275824,1.708822727,0.164938897,-0.048157442,-0.27305305,0.946529448,"[1, 0, 1, 0]",5
1749908878,ST_A,0.128835499,-0.140950993,1.717774153,-0.0033802,-0.143237785,-0.417424738,0.897345066,"[1, 0, 1, 0]",5
1749908878,ST_B,0.189430699,-0.09975794,1.676841855,0.174907282,0.185044423,-0.506973267,0.82349503,"[1, 0, 1, 0]",5
1749908878,ST_D,0.049086787,-0.050433546,1.713134885,0.272064149,0.14818643,-0.046074055,0.949683666,"[1, 0, 1, 0]",5
1749908878,snake_tip,0.103048809,-0.101786189,1.204389691,-0.160542637,0.021269776,-0.275755882,0.947487414,"[1, 0, 1, 0]",5
1749908878,ST_C,0.186654508,0.012249975,1.708305001,0.159739077,-0.04890994,-0.273017079,0.947392702,"[1, 0, 1, 0]",5
1749908878,ST_A,0.130013779,-0.140890345,1.715465903,0.010050417,-0.152290151,-0.409832329,0.899302065,"[1, 0, 1, 0]",5
1749908878,ST_B,0.188896775,-0.100614093,1.677969098,0.173086464,0.170705169,-0.509737849,0.825268567,"[1, 0, 1, 0]",5
1749908878,ST_D,0.049032435,-0.053859815,1.710756063,0.268595457,0.147014007,-0.006916366,0.95194304,"[1, 0, 1, 0]",5
1749908879,snake_tip,0.079747021,-0.066753834,1.197618365,-0.042898834,0.094093621,-0.268430322,0.95773232,"[1, 0, 1, 0]",5
1749908879,ST_C,0.186543286,0.012229857,1.70826602,0.154471889,-0.050252106,-0.27200973,0.948485017,"[1, 0, 1, 0]",5
1749908879,ST_A,0.133115619,-0.139094219,1.698916674,0.031978525,-0.126859844,-0.365370363,0.921622694,"[1, 0, 1, 0]",5
1749908879,ST_B,0.189325273,-0.097042367,1.683066487,0.001443315,0.113285601,-0.509494841,0.852982581,"[1, 0, 1, 0]",5
1749908879,ST_D,0.050106492,-0.055880856,1.711776495,0.178740993,0.148937538,0.005344884,0.972543418,"[1, 0, 1, 0]",5
1749908879,snake_tip,0.097106032,-0.039706003,1.196040392,0.015867686,0.094623022,-0.272196561,0.957446456,"[1, 0, 1, 0]",5
1749908879,ST_C,0.186473787,0.01229863,1.70859623,0.156217396,-0.051049996,-0.272337049,0.948062539,"[1, 0, 1, 0]",5
1749908879,ST_A,0.134045437,-0.139602855,1.688715219,0.077559464,-0.099280342,-0.355032653,0.926325977,"[1, 0, 1, 0]",5
1749908879,ST_B,0.190630049,-0.095545463,1.683447719,-0.056035314,0.16101338,-0.484703958,0.857902527,"[1, 0, 1, 0]",5
1749908879,ST_D,0.050261572,-0.055434853,1.711240411,0.128383145,0.141532913,-0.002319005,0.981570542,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.10742975,-0.013315873,1.196992278,0.058858942,0.094984084,-0.269421846,0.956517398,"[1, 0, 1, 0]",5
1749908880,ST_C,0.188661143,0.021778138,1.690741658,-0.06843213,-0.048582844,-0.253190309,0.963769376,"[1, 0, 1, 0]",5
1749908880,ST_A,0.13716054,-0.140412807,1.676727533,0.173152149,-0.116134353,-0.337994903,0.917763889,"[1, 0, 1, 0]",5
1749908880,ST_B,0.191514745,-0.094876848,1.683074713,-0.027036669,0.145963848,-0.48427546,0.862230182,"[1, 0, 1, 0]",5
1749908880,ST_D,0.050752047,-0.0552634,1.711798906,0.134864837,0.149661392,-0.003726486,0.979489207,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.108456694,0.008875497,1.199064374,0.09185791,0.102219604,-0.269035399,0.953275084,"[1, 0, 1, 0]",5
1749908880,ST_C,0.185864687,0.023238964,1.69198823,-0.021432623,0.02439609,-0.2207371,0.9747926,"[1, 0, 1, 0]",5
1749908880,ST_A,0.138599023,-0.139750615,1.676625967,0.17914775,-0.166149333,-0.293275952,0.924277961,"[1, 0, 1, 0]",5
1749908880,ST_B,0.191969097,-0.094155684,1.682655454,0.004028083,0.128215089,-0.476392984,0.86982435,"[1, 0, 1, 0]",5
1749908880,ST_D,0.050344322,-0.055503234,1.71115768,0.102377743,0.135335818,-0.009536421,0.985450149,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.100749396,0.011596098,1.2003268,0.1109327,0.102452457,-0.268435061,0.951388478,"[1, 0, 1, 0]",5
1749908880,ST_C,0.187303945,0.017459398,1.706473708,0.035317305,-0.015163593,-0.251217782,0.967167258,"[1, 0, 1, 0]",5
1749908880,ST_A,0.136121467,-0.13999401,1.677186966,0.200092092,-0.211535051,-0.318093419,0.902237594,"[1, 0, 1, 0]",5
1749908880,ST_B,0.192593455,-0.09363658,1.682366252,-0.016006969,0.143964514,-0.468649834,0.871427178,"[1, 0, 1, 0]",5
1749908880,ST_D,0.050515216,-0.055064306,1.711108923,0.108569779,0.138764024,-0.009837621,0.984307051,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.094935201,0.003588235,1.202564001,0.141935453,0.094363287,-0.271086812,0.947344661,"[1, 0, 1, 0]",5
1749908880,ST_C,0.186728328,0.016423274,1.712535143,0.038841117,-0.015946241,-0.251367539,0.966980577,"[1, 0, 1, 0]",5
1749908880,ST_A,0.133766159,-0.140543118,1.678320289,0.193008199,-0.215007409,-0.33200267,0.897938728,"[1, 0, 1, 0]",5
1749908880,ST_B,0.193615854,-0.092348941,1.682119131,-0.03793712,0.16380544,-0.446799338,0.878691554,"[1, 0, 1, 0]",5
1749908880,ST_D,0.049380165,-0.056467202,1.708021879,0.094513699,0.104091518,0.013616426,0.989973068,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.099658027,-0.001679677,1.204165459,0.157934561,0.091422752,-0.26870364,0.945778489,"[1, 0, 1, 0]",5
1749908880,ST_C,0.187602416,0.015555744,1.716018081,0.034598779,-0.024765708,-0.256177187,0.965692997,"[1, 0, 1, 0]",5
1749908880,ST_A,0.133965522,-0.14043805,1.679223299,0.190894917,-0.218731984,-0.330481976,0.898051858,"[1, 0, 1, 0]",5
1749908880,ST_B,0.195451185,-0.090079948,1.682470679,-0.021968791,0.156406105,-0.423036039,0.892241538,"[1, 0, 1, 0]",5
1749908880,ST_D,0.048601326,-0.05699135,1.704499125,0.063790336,0.054369174,0.0258702,0.996145248,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.117369227,0.005287424,1.203850389,0.168393344,0.073523551,-0.267777681,0.945797622,"[1, 0, 1, 0]",5
1749908880,ST_C,0.188229457,0.014735143,1.715223432,0.038916893,-0.011160181,-0.264599174,0.963508248,"[1, 0, 1, 0]",5
1749908880,ST_A,0.133823901,-0.14046973,1.678542972,0.195414096,-0.22462444,-0.332352221,0.894929647,"[1, 0, 1, 0]",5
1749908880,ST_B,0.198018536,-0.085967131,1.680647612,-0.023243604,0.174423218,-0.369073987,0.912590027,"[1, 0, 1, 0]",5
1749908880,ST_D,0.049115751,-0.056190524,1.708721042,0.11187546,0.112976722,0.015147752,0.987163007,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.131423339,0.017207615,1.205062389,0.179548666,0.064490221,-0.268367559,0.944236219,"[1, 0, 1, 0]",5
1749908880,ST_C,0.18799074,0.015126886,1.715332747,0.037780322,-0.011564983,-0.259554595,0.964919865,"[1, 0, 1, 0]",5
1749908880,ST_A,0.133330807,-0.14014554,1.678727627,0.148980677,-0.200339481,-0.314261019,0.915919662,"[1, 0, 1, 0]",5
1749908880,ST_B,0.201998696,-0.075702459,1.67648375,0.141388327,0.164414302,-0.259289294,0.941141009,"[1, 0, 1, 0]",5
1749908880,ST_D,0.049561556,-0.055863783,1.710281253,0.188220814,0.1244509,0.009099693,0.974167407,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.135387629,0.027805952,1.206407785,0.190655693,0.066282913,-0.26746121,0.942189693,"[1, 0, 1, 0]",5
1749908880,ST_C,0.187822282,0.015227403,1.71460402,0.028583851,-0.011025226,-0.257210821,0.965869546,"[1, 0, 1, 0]",5
1749908880,ST_A,0.132364064,-0.140048429,1.679496288,0.163784117,-0.229524791,-0.330975235,0.900526822,"[1, 0, 1, 0]",5
1749908880,ST_B,0.203687161,-0.068476133,1.677825928,0.148116484,0.157960966,-0.17484419,0.960489094,"[1, 0, 1, 0]",5
1749908880,ST_D,0.04988588,-0.05648667,1.710799932,0.191988826,0.133698881,0.012616365,0.972165465,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.123989627,0.026811326,1.206138253,0.189627588,0.075066037,-0.268791974,0.941359282,"[1, 0, 1, 0]",5
1749908880,ST_C,0.188249111,0.014917699,1.714528084,0.042600092,-0.000858674,-0.262772232,0.963916659,"[1, 0, 1, 0]",5
1749908880,ST_A,0.129798397,-0.140299514,1.679392695,0.154260501,-0.216147155,-0.337769896,0.902992606,"[1, 0, 1, 0]",5
1749908880,ST_B,0.202238441,-0.074604101,1.676843524,0.139956594,0.155786902,-0.244244859,0.946829975,"[1, 0, 1, 0]",5
1749908880,ST_D,0.049728084,-0.056329921,1.710603833,0.221302003,0.136192352,0.01782012,0.965484023,"[1, 0, 1, 0]",5
1749908880,snake_tip,0.108760953,0.019189311,1.205411792,0.180250242,0.08763171,-0.268031687,0.94233197,"[1, 0, 1, 0]",5
1749908880,ST_C,0.188115597,0.014915854,1.714028478,0.028940367,-0.007636505,-0.259549648,0.96526581,"[1, 0, 1, 0]",5
1749908880,ST_A,0.129661798,-0.140351877,1.678798437,0.092023291,-0.147789493,-0.309883624,0.934698939,"[1, 0, 1, 0]",5
1749908880,ST_B,0.200090587,-0.08210247,1.677622795,0.105838731,0.137974843,-0.334665686,0.926153362,"[1, 0, 1, 0]",5
1749908880,ST_D,0.049519368,-0.056483638,1.708529711,0.147390366,0.117502339,0.022929659,0.981806278,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.097692847,0.009231811,1.205084085,0.170022786,0.096578144,-0.268671811,0.943175673,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188124537,0.014835835,1.713964462,0.029534359,-0.005311447,-0.261028856,0.964864492,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129511178,-0.140408471,1.679336309,0.123136848,-0.179464638,-0.322405756,0.921240628,"[1, 0, 1, 0]",5
1749908881,ST_B,0.201303944,-0.078179322,1.67676878,0.111837387,0.159985095,-0.280216932,0.939880669,"[1, 0, 1, 0]",5
1749908881,ST_D,0.048413713,-0.059165046,1.705610633,0.225456625,0.095043994,0.067448415,0.967257321,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.100572065,0.006291544,1.204589486,0.166890293,0.091846339,-0.269186348,0.944060683,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188225791,0.014888472,1.71358335,0.027302904,-0.001717022,-0.261208385,0.964894652,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129591137,-0.140417889,1.679603696,0.154479876,-0.21069327,-0.336378247,0.904761851,"[1, 0, 1, 0]",5
1749908881,ST_B,0.201578572,-0.077198416,1.676802397,0.110281527,0.161982268,-0.268815279,0.943047225,"[1, 0, 1, 0]",5
1749908881,ST_D,0.048197623,-0.057702538,1.706527829,0.246566042,0.106946826,0.052341737,0.961783707,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.115017451,0.010836805,1.204435587,0.17297028,0.081148587,-0.268322825,0.944192231,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188234463,0.014950009,1.713516235,0.025348317,-0.002247941,-0.260249913,0.965205848,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129691258,-0.140363798,1.679258347,0.095369197,-0.153359309,-0.311202168,0.933026731,"[1, 0, 1, 0]",5
1749908881,ST_B,0.200708255,-0.080390006,1.677281737,0.119212344,0.146372572,-0.313558429,0.930615187,"[1, 0, 1, 0]",5
1749908881,ST_D,0.048514135,-0.057789173,1.707415104,0.219710827,0.104242675,0.044673368,0.96895045,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.127747148,0.017082933,1.2049582,0.180440784,0.068976738,-0.267730564,0.943929911,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188296005,0.015011144,1.713411212,0.030089401,0.003149542,-0.261090845,0.964840055,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129874662,-0.140258446,1.679237485,0.120865107,-0.176947981,-0.320571125,0.922667444,"[1, 0, 1, 0]",5
1749908881,ST_B,0.20123148,-0.07923644,1.676957607,0.132077023,0.14962104,-0.301917374,0.93220979,"[1, 0, 1, 0]",5
1749908881,ST_D,0.049778793,-0.055612467,1.710907459,0.210244715,0.135497153,0.007251489,0.968186498,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.13287501,0.021692818,1.20556879,0.184791401,0.065447427,-0.268131018,0.943225622,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188236788,0.015048299,1.713289738,0.023052523,-0.000533781,-0.260337412,0.965242267,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129788637,-0.140206218,1.679220319,0.087969512,-0.147739917,-0.306882203,0.936086297,"[1, 0, 1, 0]",5
1749908881,ST_B,0.20100902,-0.079706155,1.677134633,0.128411844,0.146832213,-0.306420624,0.931695819,"[1, 0, 1, 0]",5
1749908881,ST_D,0.049670763,-0.057089027,1.710292578,0.208672196,0.129785359,0.02663371,0.968969703,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.124344803,0.020015385,1.205303192,0.183302417,0.073502801,-0.266996533,0.943244576,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188334882,0.015023221,1.712984324,0.019067174,0.000233999,-0.259293497,0.965610266,"[1, 0, 1, 0]",5
1749908881,ST_A,0.12977007,-0.140287414,1.679104567,0.111687265,-0.169388592,-0.318011403,0.926122189,"[1, 0, 1, 0]",5
1749908881,ST_B,0.201131091,-0.079495631,1.676849127,0.123492941,0.151509181,-0.304106742,0.932369828,"[1, 0, 1, 0]",5
1749908881,ST_D,0.049737144,-0.056258887,1.710896611,0.220422953,0.139064357,0.017061345,0.965289474,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.110937126,0.014988266,1.204886913,0.177245766,0.082939997,-0.268265486,0.943259537,"[1, 0, 1, 0]",5
1749908881,ST_C,0.18831259,0.014959745,1.712777972,0.025107278,0.006637887,-0.260450125,0.965138018,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129667893,-0.140351757,1.679013848,0.093277074,-0.150582403,-0.309949249,0.934106946,"[1, 0, 1, 0]",5
1749908881,ST_B,0.200940937,-0.079707257,1.676685333,0.127353266,0.150171742,-0.304922014,0.931800425,"[1, 0, 1, 0]",5
1749908881,ST_D,0.049302895,-0.056968033,1.709043145,0.211672798,0.120423578,0.029133186,0.9694556,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.102540553,0.011600515,1.204960585,0.172654629,0.091556229,-0.26855576,0.943231404,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188255399,0.01487856,1.712832332,0.023583071,0.004858629,-0.261034936,0.965029001,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129526407,-0.140421018,1.679271102,0.116997771,-0.173449904,-0.320095778,0.923994184,"[1, 0, 1, 0]",5
1749908881,ST_B,0.200683042,-0.079856999,1.676787853,0.092576787,0.163356557,-0.298123538,0.935877383,"[1, 0, 1, 0]",5
1749908881,ST_D,0.048643,-0.058611173,1.70699203,0.208429039,0.10395135,0.054129407,0.970989883,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.103768945,0.012075363,1.20495224,0.1734128,0.091302641,-0.268401712,0.943160832,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188243747,0.014911651,1.712751865,0.018268865,0.00301743,-0.26061067,0.965266407,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129528403,-0.140378505,1.679016352,0.094497345,-0.151223972,-0.310069174,0.933840811,"[1, 0, 1, 0]",5
1749908881,ST_B,0.200906143,-0.079728499,1.676644206,0.123020381,0.152169004,-0.305483073,0.931874752,"[1, 0, 1, 0]",5
1749908881,ST_D,0.048339952,-0.058134701,1.70719862,0.225099877,0.108115129,0.04986041,0.967034101,"[1, 0, 1, 0]",5
1749908881,snake_tip,0.112682745,0.015410859,1.20490253,0.177315339,0.084367387,-0.268561155,0.943035662,"[1, 0, 1, 0]",5
1749908881,ST_C,0.188282117,0.014902091,1.712834954,0.019466205,0.001211635,-0.259691238,0.965494692,"[1, 0, 1, 0]",5
1749908881,ST_A,0.129500479,-0.140384376,1.679032445,0.087259918,-0.147310883,-0.307551652,0.936000645,"[1, 0, 1, 0]",5
1749908881,ST_B,0.200895429,-0.079727449,1.676723599,0.12004903,0.151971221,-0.305521935,0.932281792,"[1, 0, 1, 0]",5
1749908881,ST_D,0.04846802,-0.057230778,1.707574248,0.205041036,0.104418971,0.03377514,0.972581208,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.124819949,0.018947814,1.205144167,0.182341918,0.072475225,-0.267788798,0.943285763,"[1, 0, 1, 0]",5
1749908882,ST_C,0.188222945,0.014864761,1.712949872,0.018984269,0.001463235,-0.260318011,0.965335131,"[1, 0, 1, 0]",5
1749908882,ST_A,0.129621327,-0.140428841,1.678902626,0.094276607,-0.150522038,-0.309014976,0.934325933,"[1, 0, 1, 0]",5
1749908882,ST_B,0.200952157,-0.079760566,1.6767838,0.120427534,0.152424425,-0.304166198,0.932602227,"[1, 0, 1, 0]",5
1749908882,ST_D,0.049369637,-0.056179781,1.710567951,0.230920911,0.137051836,0.017811874,0.96310699,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.128808707,0.018648956,1.205117226,0.182518378,0.069484562,-0.268254191,0.943344414,"[1, 0, 1, 0]",5
1749908882,ST_C,0.188292921,0.014949473,1.712948203,0.018109752,5.11e-05,-0.259260952,0.965637505,"[1, 0, 1, 0]",5
1749908882,ST_A,0.129794285,-0.140371308,1.679173112,0.109754242,-0.167780653,-0.316565573,0.927140713,"[1, 0, 1, 0]",5
1749908882,ST_B,0.201092497,-0.079617135,1.677005529,0.136978716,0.144820318,-0.306839675,0.930652022,"[1, 0, 1, 0]",5
1749908882,ST_D,0.049565352,-0.05709755,1.710085988,0.234065205,0.135030985,0.031946804,0.962267935,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.121787496,0.013153243,1.202770352,0.157063976,0.07613422,-0.26969561,0.946994603,"[1, 0, 1, 0]",5
1749908882,ST_C,0.187962711,0.015737364,1.709893465,0.02180353,0.000818807,-0.257470161,0.966039836,"[1, 0, 1, 0]",5
1749908882,ST_A,0.12970157,-0.140436113,1.678913474,0.116982169,-0.174112722,-0.32003662,0.923892021,"[1, 0, 1, 0]",5
1749908882,ST_B,0.201045662,-0.07974872,1.676742196,0.119117215,0.152063355,-0.304439694,0.932740152,"[1, 0, 1, 0]",5
1749908882,ST_D,0.049711056,-0.05651968,1.710835099,0.223467544,0.139313385,0.017952502,0.964537084,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.107339665,0.00219943,1.199582815,0.109809324,0.096703708,-0.26930669,0.951874018,"[1, 0, 1, 0]",5
1749908882,ST_C,0.189084813,0.015929202,1.703920245,0.011456647,0.001970735,-0.26565063,0.963999271,"[1, 0, 1, 0]",5
1749908882,ST_A,0.1298576,-0.140409142,1.678845048,0.148824617,-0.204730839,-0.333893508,0.907993197,"[1, 0, 1, 0]",5
1749908882,ST_B,0.201026157,-0.079770803,1.676340818,0.095867738,0.161429942,-0.301557869,0.934779465,"[1, 0, 1, 0]",5
1749908882,ST_D,0.050110746,-0.056688871,1.710781932,0.20833157,0.13849625,0.015012229,0.968086421,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.087536953,-0.017136235,1.197519183,0.058254126,0.119956575,-0.271002144,0.953296721,"[1, 0, 1, 0]",5
1749908882,ST_C,0.190285563,0.017125508,1.694480777,-0.007586158,0.020185888,-0.265757203,0.963798821,"[1, 0, 1, 0]",5
1749908882,ST_A,0.129517972,-0.140504733,1.678833842,0.143370941,-0.201808557,-0.334344834,0.909357786,"[1, 0, 1, 0]",5
1749908882,ST_B,0.200622484,-0.079552755,1.678038478,0.075451426,0.137827501,-0.30132848,0.940484881,"[1, 0, 1, 0]",5
1749908882,ST_D,0.050058775,-0.0566236,1.710961223,0.204908699,0.140178353,0.011916126,0.968617797,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.07195501,-0.041091532,1.197722912,0.01167519,0.12579678,-0.270898581,0.95428133,"[1, 0, 1, 0]",5
1749908882,ST_C,0.189339921,0.016843483,1.696069717,0.000423144,-0.047871064,-0.275222212,0.960187912,"[1, 0, 1, 0]",5
1749908882,ST_A,0.13045229,-0.142297909,1.676723838,0.13390404,-0.056363996,-0.355131,0.92345804,"[1, 0, 1, 0]",5
1749908882,ST_B,0.199670628,-0.079834387,1.679534435,0.05497599,0.127294034,-0.303415716,0.942715645,"[1, 0, 1, 0]",5
1749908882,ST_D,0.050053261,-0.056708694,1.710959673,0.193102568,0.138374448,0.010461086,0.971315861,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.071919359,-0.055057574,1.197449923,-0.012698886,0.111366265,-0.269983798,0.956318498,"[1, 0, 1, 0]",5
1749908882,ST_C,0.189080864,0.01580504,1.69898963,0.036321022,-0.045841474,-0.277860522,0.958839297,"[1, 0, 1, 0]",5
1749908882,ST_A,0.129925057,-0.14043431,1.68944633,0.008948175,-0.044474512,-0.364018947,0.93028605,"[1, 0, 1, 0]",5
1749908882,ST_B,0.200006276,-0.080156617,1.679037213,0.079999179,0.126249492,-0.305336386,0.940441906,"[1, 0, 1, 0]",5
1749908882,ST_D,0.049951635,-0.056752548,1.710959792,0.251198143,0.149484143,0.025151245,0.95599246,"[1, 0, 1, 0]",5
1749908882,snake_tip,0.083414972,-0.05771878,1.197021604,-0.02822889,0.090313084,-0.269463241,0.958350778,"[1, 0, 1, 0]",5
1749908882,ST_C,0.189664096,0.014321937,1.699163437,0.041488834,-0.042402428,-0.288897961,0.955520034,"[1, 0, 1, 0]",5
1749908882,ST_A,0.133588821,-0.139129981,1.69618237,-0.023178203,-0.041171543,-0.325538367,0.94434762,"[1, 0, 1, 0]",5
1749908882,ST_B,0.200694561,-0.079737276,1.676894307,0.106730945,0.146167576,-0.303339154,0.935536742,"[1, 0, 1, 0]",5
1749908882,ST_D,0.049860325,-0.057015505,1.710962415,0.257175118,0.150158763,0.027264545,0.954237878,"[1, 0, 1, 0]",5
